Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2005-02-09 12:00:00,2.0,993.3799084906573,624.0022509416685,261.0,948.9202349488701,168.0,741.1854222189652,828.8484134819776,52.64719104243005,0.18730921441498083,0.0
2005-02-09 13:00:00,2.0,985.5255669779815,616.4571239514253,220.0,984.5158107168509,151.0,811.4961788078267,786.2604553660599,53.72599897979394,0.2916346430954355,0.0
2005-02-09 14:00:00,2.3,1004.4087957221767,614.0213270350793,241.0,990.8520694249548,152.0,799.2288191419882,801.8018128712959,56.58049171909745,0.259315100876472,0.0
2005-02-09 15:00:00,2.0,982.3242860279427,612.8703300146193,208.0,998.3953415292913,144.0,836.1406381290492,770.9710754409753,54.52998202902453,0.3337934709299739,0.0
2005-02-09 16:00:00,2.1,990.2532523514869,614.5551338649434,215.0,994.2381410382695,148.0,824.687537179627,781.2675916973876,54.59716753059575,0.30196537144511115,0.0
2005-02-09 17:00:00,2.3,1015.2153972908118,628.7906635739123,257.0,947.2688814334763,176.0,736.91361580379,842.6519077900764,51.971266007336766,0.11888365544959179,0.0
2005-02-09 18:00:00,3.1,1079.3755884478214,638.8210641569646,355.0,905.6133482306223,209.0,606.2296246556868,945.7475498788049,55.36244584876866,-0.14835414952862958,0.0
2005-02-09 19:00:00,3.9,1142.3884520115098,651.2253327968815,415.0,873.4285856016868,240.0,513.0845255236709,1028.5651728554335,56.43585558268258,-0.39789105279612236,0.0
2005-02-09 20:00:00,3.8,1128.267151685081,646.4886676671161,349.0,909.2084787496269,223.0,602.693874212408,972.9783352616591,55.15640028308899,-0.28176191609868084,0.0
2005-02-09 21:00:00,2.9,1056.6910853512763,634.471305975741,254.0,951.7189965430432,187.0,734.0009828193745,865.5834246320278,52.193733168804485,0.009925842908847793,0.0
2005-02-09 22:00:00,2.2,1000.4515414536558,619.054726747396,228.0,980.5764669345049,157.0,797.8996688629006,801.301733088706,53.90059747556212,0.24044448219266945,0.0
2005-02-09 23:00:00,1.9,966.5140570139844,604.0336332942447,156.0,1038.7850819600715,123.0,921.433145675104,716.245818028405,55.24685476479927,0.470601357050762,0.0
2005-02-10 00:00:00,2.0,973.9837745462559,605.2341261621818,161.0,1036.6561690259537,126.0,913.7527282006977,724.2266526497876,55.40784143768782,0.44484268711051056,0.0
2005-02-10 01:00:00,1.8,952.6148564038967,596.0527866728884,123.0,1069.3100206908468,106.0,981.9311317997262,675.8454405166127,56.39908449035393,0.5813320406155615,0.0
2005-02-10 02:00:00,1.6,935.4128288551635,590.7387033748377,108.0,1082.9130791288808,95.0,1011.7445716139014,650.6063418990009,56.91455412618608,0.662378580774777,0.0
2005-02-10 03:00:00,1.5,933.0116483106956,586.7341280275512,198.12168278315505,1053.0155408756834,101.5176283585489,917.3580202102041,699.7136013259886,61.506229802239886,0.6198360925987042,0.0
2005-02-10 04:00:00,1.4,919.5616265025096,587.270787144141,95.0,1091.0682390679804,87.0,1033.7686110108014,630.4735051462362,56.853870548048164,0.725871190255632,0.0
2005-02-10 05:00:00,1.5,926.1532282188437,586.9128068670146,102.0,1092.0404549900043,88.0,1028.3405854747693,636.5841510579213,57.64458411359844,0.711269842471396,0.0
2005-02-10 06:00:00,1.7,959.3683908122057,610.0625513190477,178.0,1008.8805014468253,134.0,874.4226865525407,738.7303450610166,53.182886656617804,0.41926557365062056,0.0
2005-02-10 07:00:00,1.9,981.6154247705026,620.8023639534047,214.0,973.1255209257899,156.0,803.9918910151384,788.9817459038902,51.56191671129002,0.27161889798955685,0.0
2005-02-10 08:00:00,3.3,1109.434993382465,650.5265639361885,492.0,826.4181348359587,247.0,414.5666808839803,1064.8033643262897,57.32508948767277,-0.404399372635349,0.0
2005-02-10 09:00:00,3.8,1158.974659280711,672.6529892318199,540.0,765.9462784602358,289.0,301.6491772467617,1152.9648730171332,53.313081051407366,-0.6919960458861856,0.0
2005-02-10 10:00:00,4.3,1172.5131654952334,638.0513066055153,604.0,841.4208085496462,250.0,337.2941097399596,1135.4710145612949,70.01532914264848,-0.5170878550420555,0.0
2005-02-10 11:00:00,3.7,1128.1794415008935,623.7701352344217,646.0,842.7289310623555,232.0,319.8609144465113,1120.720101557321,74.35490370564041,-0.374314278599037,0.0
2005-02-10 12:00:00,2.7,1044.7058743279638,617.6883481814124,418.0,921.4296590548929,185.0,587.8321085456093,935.2769780993474,63.728667688503364,0.010009609458835333,0.0
2005-02-10 13:00:00,2.2,996.1417259071823,610.0826586615002,250.0,994.1712186998816,147.0,798.5756785314536,797.4731386609349,57.93348103892444,0.2942680191063225,0.0
2005-02-10 14:00:00,2.4,999.7076259008645,598.8029333569256,226.0,1038.0727250671398,128.0,863.4173304269402,762.9058991889306,61.77948246770778,0.3918689860191975,0.0
2005-02-10 15:00:00,2.2,989.1504508518539,597.1233308507516,271.0,1018.1840443342951,131.0,812.1840015287278,784.8126077836496,63.339733305240415,0.3827086489100924,0.0
2005-02-10 16:00:00,2.3,997.1467201197438,597.8250494005936,288.0,1012.4344334138298,135.0,791.9092755598774,799.7110816406623,64.14379305685651,0.34924465453655085,0.0
2005-02-10 17:00:00,2.6,1021.7578925508376,605.2244023370152,299.0,998.1356314281779,149.0,762.3548807887817,828.7892530391168,63.126123268872504,0.243911749836895,0.0
2005-02-10 18:00:00,4.2,1147.6660271333844,617.3656025763383,534.0,918.8729971737325,209.0,478.63271174358033,1044.556431169461,74.22934865486948,-0.26249034678414973,0.0
2005-02-10 19:00:00,6.2,1285.826590121361,618.4609787379534,687.0,912.3099054617287,243.0,330.48706990185315,1192.2859558926637,87.62509219236414,-0.6370354737604322,0.0
2005-02-10 20:00:00,8.4,1437.0040631664124,599.6919259894765,1028.0,885.1127205344965,276.0,24.01417706338981,1428.1249643449567,116.14740287571973,-1.0520211156675847,0.0
2005-02-10 21:00:00,4.5,1173.5725936353597,620.2282997948342,605.0,891.6001216693874,225.0,392.1318499136522,1104.036928401336,77.15057232450219,-0.38912312194963117,0.0
2005-02-10 22:00:00,2.7,1048.2266566558703,630.9932232572835,345.0,917.6660059506951,194.0,634.1547449472723,914.2402986491463,56.17890147123834,-0.02972861295567908,0.0
2005-02-10 23:00:00,2.4,1015.9511797259902,620.4653955149341,255.0,971.9017378651995,164.0,765.5337129099289,826.4820203674014,55.23408102508924,0.18040387043453676,0.0
2005-02-11 00:00:00,2.3,1002.4237340795257,614.2468707665915,211.0,1002.4685225973478,148.0,833.7271280847931,782.4147796098578,55.33457305426816,0.28719178781000876,0.0
2005-02-11 01:00:00,2.2,990.83423801467,608.4909619970741,190.0,1022.5335414577141,136.0,873.597371830452,754.5132017933313,56.16517177324489,0.3672481446740181,0.0
2005-02-11 02:00:00,2.0,969.445128989007,599.6045480979252,149.0,1055.66511625144,116.0,944.4222629353089,704.751402379976,56.93535255089749,0.5042282666456731,0.0
2005-02-11 03:00:00,1.6,940.4275893341437,586.8970851382229,211.6489093461088,1049.9787738968598,104.20378823159601,902.9098920877977,711.2057872755402,62.37605740503144,0.5947278092363355,0.0
2005-02-11 04:00:00,1.6,933.6229457511154,588.1132997349517,107.0,1089.9115420558867,91.0,1020.6601680003628,644.5649856793042,57.80557078648701,0.6855111725311439,0.0
2005-02-11 05:00:00,1.5,925.6805188387018,586.6251129447239,98.0,1094.3872246327976,87.0,1033.87759395367,633.3480779027717,57.59101043490683,0.7176664509937413,0.0
2005-02-11 06:00:00,1.7,954.498372057941,602.0808002014878,183.0,1026.892156413273,123.0,892.1038172252524,725.683132597316,56.20426001623015,0.4816123824419031,0.0
2005-02-11 07:00:00,1.8,973.8008734523463,617.4463150922609,224.0,974.5756236867571,152.0,800.4482294315317,786.5085575684989,52.74741743479521,0.3006659761636641,0.0
2005-02-11 08:00:00,3.8,1149.4971032551302,652.8554543248204,589.0,795.7591877182986,267.0,302.6071010164136,1144.8180827320741,62.2296373458072,-0.5736824183694693,0.0
2005-02-11 09:00:00,5.9,1291.2447543177261,654.3243999267703,700.0,808.2299558586863,296.0,204.3095470606329,1267.736920434564,74.25246675159019,-0.9203595047742139,0.0
2005-02-11 10:00:00,5.4,1258.8386298796918,648.053001848449,747.0,790.3111107271241,291.0,159.112349581481,1274.9197432010646,76.34126777420714,-0.8607671039401943,0.0
2005-02-11 11:00:00,4.7,1209.4541663789864,640.3926300061513,746.0,789.5404729797456,276.0,170.83159600948943,1243.0722973828806,76.27267738618168,-0.7204719603811918,0.0
2005-02-11 12:00:00,4.3,1173.172734349822,628.4170706607906,702.0,825.8151863410965,250.0,250.84218454955828,1180.5701990471794,77.23669679308858,-0.5331196249511112,0.0
2005-02-11 13:00:00,5.4,1240.8455747171251,623.1752848702652,723.0,862.5251145984039,251.0,260.6185884732961,1208.0634403632566,84.2198104271535,-0.6271509335323748,0.0
2005-02-11 14:00:00,5.8,1276.9421112571135,623.4665924755967,872.0,812.9497026699237,275.0,91.99765417148456,1316.0955132754448,91.47532268837085,-0.8201956641598387,0.0
2005-02-11 15:00:00,6.1,1312.9572926917988,629.7165317508953,1054.0,732.0951565074279,312.0,-134.5987732678239,1455.9588322870784,97.51115408564864,-1.085574134494025,0.0
2005-02-11 16:00:00,7.1,1387.5301451752503,629.1524319198032,1218.0,696.0721592126226,340.0,-307.9527562911146,1585.4389149179347,108.00373930769902,-1.35032553449373,0.0
2005-02-11 17:00:00,6.6,1350.8561757270713,620.4884056009622,1227.0,699.5927229520862,326.0,-301.5525524562706,1562.5766877679712,109.46300237208249,-1.2328364779808587,0.0
2005-02-11 18:00:00,6.5,1324.9171408970992,608.5593924139297,1061.0,794.0418571698494,284.0,-73.51799179500551,1426.0880212954626,106.84420510519872,-0.9567921282247585,0.0
2005-02-11 19:00:00,7.1,1363.8325147485311,608.4832215500378,1075.0,806.0437073754542,289.0,-79.37723648567209,1448.4711253689804,109.76641461970087,-1.034077458675009,0.0
2005-02-11 20:00:00,4.9,1193.7518080225243,608.4769178511739,641.0,918.1523336081443,215.0,391.47946634979405,1112.627016519827,84.27939028530811,-0.36844572106127793,0.0
2005-02-11 21:00:00,4.0,1521.0,1203.0,490.0,476.0,207.0,1400.0,2141.0,50.9,0.5664,16.8
2005-02-11 22:00:00,4.0,1428.0,1085.0,550.0,526.0,213.0,1268.0,2023.0,53.3,0.5843,13.0
2005-02-11 23:00:00,3.6,1463.0,1069.0,422.0,530.0,192.0,1279.0,1967.0,58.1,0.5885,12.6
2005-02-12 00:00:00,4.2,1494.0,1124.0,541.0,504.0,211.0,1313.0,1931.0,64.3,0.5964,14.2
2005-02-12 01:00:00,4.3,1462.0,1080.0,599.0,522.0,229.0,1274.0,1889.0,66.8,0.5979,12.9
2005-02-12 02:00:00,3.6,1326.0,967.0,490.0,578.0,216.0,1174.0,1699.0,66.6,0.5871,9.7
2005-02-12 03:00:00,2.5,1185.0,807.0,404.01192046986796,685.0,156.22673334235603,1051.0,1467.0,66.3,0.5811,5.9
2005-02-12 04:00:00,0.0,1154.0,788.0,223.0,709.0,146.0,1065.0,1390.0,65.9,0.5827,5.5
2005-02-12 05:00:00,1.4,1175.0,839.0,214.0,670.0,136.0,1087.0,1371.0,69.0,0.5735,6.6
2005-02-12 06:00:00,1.4,1203.0,870.0,274.0,641.0,156.0,1103.0,1427.0,67.6,0.5778,7.3
2005-02-12 07:00:00,1.6,1250.0,933.0,338.0,620.0,176.0,1144.0,1489.0,65.5,0.5836,8.8
2005-02-12 08:00:00,2.3,1321.0,1046.0,496.0,562.0,224.0,1263.0,1610.0,62.8,0.5929,11.9
2005-02-12 09:00:00,2.4,1323.0,1049.0,433.0,550.0,207.0,1290.0,1619.0,59.3,0.6005,12.0
2005-02-12 10:00:00,2.7,1381.0,1045.0,496.0,541.0,221.0,1307.0,1706.0,58.0,0.6136,11.9
2005-02-12 11:00:00,3.4,1480.0,1186.0,615.0,498.0,229.0,1382.0,1882.0,54.7,0.6271,16.2
2005-02-12 12:00:00,3.1,1485.0,1229.0,551.0,477.0,208.0,1450.0,1911.0,53.1,0.6495,17.6
2005-02-12 13:00:00,3.6,1522.0,1229.0,575.0,470.0,207.0,1488.0,1943.0,52.0,0.6738,17.6
2005-02-12 14:00:00,3.8,1570.0,1224.0,575.0,468.0,216.0,1448.0,2020.0,51.4,0.6746,17.5
2005-02-12 15:00:00,3.3,1507.0,1170.0,574.0,488.0,224.0,1392.0,1999.0,51.4,0.6725,15.7
2005-02-12 16:00:00,3.4,1540.0,1202.0,582.0,475.0,225.0,1440.0,2008.0,52.0,0.6796,16.7
2005-02-12 17:00:00,3.7,1556.0,1214.0,658.0,472.0,227.0,1435.0,2026.0,52.0,0.6869,17.1
2005-02-12 18:00:00,4.6,1707.0,1378.0,851.0,416.0,248.0,1637.0,2225.0,53.6,0.7033,23.0
2005-02-12 19:00:00,5.0,1766.0,1419.0,903.0,404.0,251.0,1659.0,2317.0,55.1,0.7221,24.6
2005-02-12 20:00:00,5.7,1846.0,1474.0,952.0,389.0,265.0,1712.0,2426.0,55.4,0.7471,26.8
2005-02-12 21:00:00,5.2,1795.0,1382.0,894.0,410.0,262.0,1609.0,2355.0,56.9,0.7506,23.2
2005-02-12 22:00:00,5.0,1755.0,1352.0,839.0,417.0,241.0,1587.0,2375.0,60.0,0.7461,22.0
2005-02-12 23:00:00,4.5,1738.0,1309.0,743.0,424.0,231.0,1543.0,2494.0,59.9,0.7379,20.4
2005-02-13 00:00:00,4.1,1712.0,1239.0,671.0,443.0,229.0,1488.0,2411.0,63.2,0.7706,18.0
2005-02-13 01:00:00,4.1,1751.0,1255.0,689.0,435.0,221.0,1541.0,2226.0,73.4,0.8662,18.5
2005-02-13 02:00:00,3.1,1574.0,1093.0,478.0,497.0,180.0,1451.0,1808.0,77.7,0.9203,13.3
2005-02-13 03:00:00,2.7,1458.0,1024.0,434.45039368244704,530.0,153.4334622423496,1413.0,1571.0,78.7,0.9429,11.3
2005-02-13 04:00:00,2.8,1515.0,1066.0,345.0,508.0,140.0,1430.0,1548.0,81.3,0.9277,12.5
2005-02-13 05:00:00,2.9,1491.0,1031.0,373.0,515.0,153.0,1387.0,1541.0,82.9,0.9243,11.5
2005-02-13 06:00:00,2.6,1453.0,1012.0,324.0,534.0,150.0,1348.0,1441.0,84.0,0.9234,10.9
2005-02-13 07:00:00,2.6,1443.0,1003.0,341.0,542.0,145.0,1356.0,1396.0,85.0,0.9221,10.7
2005-02-13 08:00:00,2.8,1473.0,1047.0,424.0,522.0,149.0,1420.0,1411.0,83.7,0.9423,11.9
2005-02-13 09:00:00,3.3,1548.0,1097.0,522.0,491.0,155.0,1477.0,1497.0,82.4,0.976,13.4
2005-02-13 10:00:00,3.2,1586.0,1084.0,492.0,495.0,158.0,1473.0,1619.0,78.2,1.022,13.0
2005-02-13 11:00:00,3.3,1488.0,1023.0,492.0,533.0,188.0,1456.0,1590.0,67.9,1.0859,11.2
2005-02-13 12:00:00,1.5,1220.0,787.0,204.0,675.0,154.0,1310.0,1163.0,56.6,1.0422,5.5
2005-02-13 13:00:00,1.2,1198.0,758.0,142.0,698.0,107.0,1277.0,1001.0,48.0,1.0259,4.9
2005-02-13 14:00:00,1.1,1168.0,836.0,118.0,666.0,92.0,1278.0,822.0,39.3,0.882,6.5
2005-02-13 15:00:00,1.7,1149.0,917.0,126.0,616.0,106.0,1293.0,773.0,34.1,0.782,8.4
2005-02-13 16:00:00,1.0,1052.0,734.0,115.0,799.0,90.0,1109.0,588.0,32.4,0.7239,4.4
2005-02-13 17:00:00,1.0,1053.0,727.0,137.0,789.0,100.0,1081.0,610.0,35.8,0.6944,4.3
2005-02-13 18:00:00,2.6,1238.0,1037.0,212.0,583.0,132.0,1388.0,1000.0,40.7,0.7103,11.6
2005-02-13 19:00:00,2.5,1188.0,939.0,354.0,658.0,211.0,1234.0,1048.0,42.8,0.7182,9.0
2005-02-13 20:00:00,2.1,1150.0,891.0,331.0,684.0,179.0,1198.0,1002.0,43.8,0.6937,7.8
2005-02-13 21:00:00,1.0,984.0,694.0,141.0,881.0,116.0,1032.0,711.0,42.9,0.6687,3.7
2005-02-13 22:00:00,1.3,1111.0,777.0,228.0,760.0,143.0,1137.0,1024.0,47.8,0.6877,5.3
2005-02-13 23:00:00,1.5,1131.0,793.0,228.0,728.0,142.0,1173.0,1054.0,53.4,0.7366,5.6
2005-02-14 00:00:00,1.4,1115.0,778.0,203.0,749.0,135.0,1158.0,994.0,55.9,0.7312,5.3
2005-02-14 01:00:00,1.6,1133.0,811.0,215.0,708.0,136.0,1182.0,1031.0,58.9,0.7301,6.0
2005-02-14 02:00:00,1.1,1024.0,709.0,142.0,798.0,109.0,1120.0,884.0,61.2,0.7413,4.0
2005-02-14 03:00:00,0.7,968.0,639.0,140.82015634561023,891.0,88.3106248203714,1080.0,794.0,67.1,0.7411,2.8
2005-02-14 04:00:00,0.5,923.0,567.0,66.0,994.0,62.0,1024.0,688.0,67.2,0.7382,1.8
2005-02-14 05:00:00,0.4,902.0,548.0,54.0,1063.0,49.0,1024.0,617.0,68.9,0.728,1.5
2005-02-14 06:00:00,0.7,995.0,646.0,121.0,895.0,81.0,1053.0,818.0,70.0,0.6997,2.9
2005-02-14 07:00:00,0.7,858.0,597.0,141.0,1054.0,104.0,857.0,690.0,37.3,0.4297,2.2
2005-02-14 08:00:00,2.3,1233.0,1030.0,388.0,619.0,176.0,1257.0,1291.0,44.9,0.5296,11.4
2005-02-14 09:00:00,2.5,1140.0,958.0,366.0,627.0,193.0,1175.0,1200.0,45.4,0.5666,9.5
2005-02-14 10:00:00,1.7,1096.0,1036.0,254.0,635.0,168.0,1043.0,1127.0,39.6,0.5372,11.6
2005-02-14 11:00:00,2.5,1295.0,1639.0,164.0,477.0,123.0,1013.0,1582.0,36.9,0.506,33.9
2005-02-14 12:00:00,2.1,926.0,882.0,142.0,744.0,111.0,913.0,700.0,36.2,0.4999,7.6
2005-02-14 13:00:00,1.1,970.0,857.0,162.0,748.0,120.0,990.0,693.0,38.7,0.5402,7.0
2005-02-14 14:00:00,1.3,960.0,853.0,177.0,782.0,123.0,967.0,709.0,30.3,0.4724,6.9
2005-02-14 15:00:00,1.1,941.0,800.0,157.0,823.0,115.0,917.0,671.0,30.6,0.4443,5.8
2005-02-14 16:00:00,1.1,921.0,771.0,162.0,850.0,120.0,885.0,632.0,27.4,0.4085,5.2
2005-02-14 17:00:00,1.4,940.0,829.0,209.0,823.0,140.0,901.0,716.0,22.7,0.3529,6.4
2005-02-14 18:00:00,2.3,1036.0,1046.0,304.0,694.0,185.0,1044.0,1059.0,23.0,0.3171,11.9
2005-02-14 19:00:00,4.2,1102.0,1221.0,484.0,609.0,212.0,1136.0,1329.0,19.9,0.2547,17.4
2005-02-14 20:00:00,3.5,1035.0,1141.0,399.0,670.0,200.0,1018.0,1196.0,18.0,0.2269,14.7
2005-02-14 21:00:00,3.0,990.0,978.0,390.0,751.0,191.0,928.0,1131.0,20.6,0.2488,10.0
2005-02-14 22:00:00,1.7,950.0,839.0,287.0,834.0,169.0,878.0,977.0,24.8,0.2923,6.6
2005-02-14 23:00:00,1.6,988.0,839.0,202.0,803.0,139.0,936.0,963.0,31.2,0.3533,6.6
2005-02-15 00:00:00,1.0,884.0,658.0,126.0,982.0,102.0,813.0,581.0,31.2,0.3521,3.1
2005-02-15 01:00:00,0.8,840.0,597.0,87.0,1081.0,76.0,766.0,432.0,30.4,0.3391,2.2
2005-02-15 02:00:00,0.6,814.0,526.0,59.0,1228.0,56.0,740.0,352.0,32.9,0.353,1.3
2005-02-15 03:00:00,0.4,821.0,509.0,95.07984541606515,1235.0,79.05443267187515,762.0,348.0,37.4,0.3799,1.1
2005-02-15 04:00:00,0.0,802.0,440.0,31.0,1413.0,30.0,738.0,312.0,39.1,0.3901,0.5
2005-02-15 05:00:00,0.3,805.0,437.0,28.0,1491.0,28.0,738.0,296.0,39.8,0.3966,0.5
2005-02-15 06:00:00,0.4,850.0,529.0,64.0,1183.0,56.0,780.0,385.0,40.8,0.3868,1.3
2005-02-15 07:00:00,0.5,913.0,619.0,123.0,1018.0,94.0,834.0,586.0,41.5,0.3896,2.5
2005-02-15 08:00:00,1.5,1047.0,844.0,363.0,784.0,196.0,979.0,987.0,39.9,0.3781,6.7
2005-02-15 09:00:00,2.1,1055.0,899.0,416.0,731.0,220.0,1017.0,1035.0,39.5,0.3865,8.0
2005-02-15 10:00:00,1.6,974.0,778.0,286.0,832.0,168.0,905.0,782.0,32.7,0.3855,5.3
2005-02-15 11:00:00,1.0,863.0,669.0,198.0,993.0,133.0,776.0,511.0,24.9,0.3318,3.3
2005-02-15 12:00:00,1.2,889.0,734.0,216.0,942.0,134.0,801.0,566.0,19.8,0.2933,4.4
2005-02-15 13:00:00,1.3,906.0,790.0,211.0,893.0,138.0,837.0,642.0,19.3,0.27399999999999997,5.5
2005-02-15 14:00:00,1.4,874.0,751.0,199.0,918.0,135.0,792.0,591.0,19.3,0.2716,4.8
2005-02-15 15:00:00,1.0,849.0,680.0,161.0,1015.0,111.0,741.0,461.0,19.2,0.2677,3.5
2005-02-15 16:00:00,1.4,923.0,761.0,218.0,909.0,124.0,840.0,609.0,20.7,0.2906,4.9
2005-02-15 17:00:00,1.5,962.0,841.0,252.0,827.0,158.0,901.0,821.0,22.1,0.2987,6.6
2005-02-15 18:00:00,2.4,1067.0,1059.0,337.0,671.0,181.0,1085.0,1163.0,23.1,0.2905,12.3
2005-02-15 19:00:00,2.8,1125.0,1121.0,357.0,630.0,185.0,1132.0,1405.0,25.2,0.2996,14.1
2005-02-15 20:00:00,3.1,1149.0,1124.0,410.0,623.0,187.0,1141.0,1405.0,26.9,0.3069,14.2
2005-02-15 21:00:00,3.1,1155.0,1034.0,445.0,648.0,196.0,1061.0,1429.0,30.1,0.327,11.6
2005-02-15 22:00:00,2.0,1065.0,908.0,314.0,741.0,174.0,953.0,1284.0,31.8,0.3287,8.2
2005-02-15 23:00:00,2.1,1145.0,946.0,366.0,699.0,182.0,1015.0,1409.0,37.5,0.3664,9.2
2005-02-16 00:00:00,1.9,1134.0,912.0,336.0,707.0,182.0,999.0,1376.0,40.1,0.3842,8.3
2005-02-16 01:00:00,2.5,1195.0,1004.0,387.0,652.0,193.0,1078.0,1421.0,44.2,0.3943,10.7
2005-02-16 02:00:00,2.0,1141.0,898.0,320.0,689.0,174.0,1014.0,1356.0,47.5,0.4017,8.0
2005-02-16 03:00:00,1.4,1077.0,806.0,329.45623172822843,725.0,153.7541529234967,949.0,1296.0,49.1,0.4019,5.9
2005-02-16 04:00:00,1.1,1052.0,740.0,237.0,768.0,142.0,913.0,1202.0,52.2,0.4074,4.5
2005-02-16 05:00:00,0.8,1033.0,701.0,224.0,782.0,137.0,883.0,1206.0,52.4,0.4071,3.8
2005-02-16 06:00:00,0.9,1080.0,768.0,237.0,732.0,140.0,924.0,1305.0,51.7,0.4123,5.1
2005-02-16 07:00:00,1.6,1208.0,931.0,454.0,622.0,201.0,1052.0,1485.0,54.2,0.4297,8.8
2005-02-16 08:00:00,3.6,1363.0,1183.0,854.0,520.0,288.0,1273.0,1643.0,48.3,0.4304,16.1
2005-02-16 09:00:00,3.3,1239.0,1096.0,758.0,577.0,260.0,1211.0,1459.0,37.6,0.3994,13.4
2005-02-16 10:00:00,2.1,1044.0,940.0,428.0,706.0,206.0,1014.0,1152.0,33.8,0.385,9.0
2005-02-16 11:00:00,1.3,956.0,761.0,205.0,849.0,98.0,887.0,885.0,33.0,0.3827,5.0
2005-02-16 12:00:00,1.1,955.0,725.0,205.0,890.0,138.0,880.0,770.0,34.5,0.3994,4.3
2005-02-16 13:00:00,1.5,997.0,825.0,226.0,790.0,139.0,948.0,852.0,31.3,0.3763,6.3
2005-02-16 14:00:00,1.5,987.0,810.0,199.0,801.0,137.0,939.0,830.0,36.3,0.4026,6.0
2005-02-16 15:00:00,1.6,1007.0,798.0,253.0,793.0,155.0,942.0,867.0,34.6,0.405,5.7
2005-02-16 16:00:00,1.5,1025.0,795.0,259.0,783.0,155.0,967.0,881.0,37.9,0.4318,5.6
2005-02-16 17:00:00,1.6,1083.0,856.0,252.0,720.0,148.0,1010.0,975.0,41.8,0.4563,7.0
2005-02-16 18:00:00,2.2,1143.0,960.0,313.0,641.0,153.0,1110.0,1136.0,44.5,0.4582,9.5
2005-02-16 19:00:00,3.4,1288.0,1178.0,433.0,539.0,171.0,1300.0,1434.0,43.4,0.4366,15.9
2005-02-16 20:00:00,5.6,1464.0,1421.0,611.0,457.0,227.0,1542.0,1746.0,43.4,0.4241,24.7
2005-02-16 21:00:00,5.2,1341.0,1204.0,626.0,534.0,251.0,1294.0,1592.0,44.3,0.4137,16.8
2005-02-16 22:00:00,2.8,1177.0,1004.0,408.0,640.0,216.0,1111.0,1341.0,46.6,0.4099,10.7
2005-02-16 23:00:00,2.4,1089.0,913.0,357.0,712.0,200.0,1016.0,1208.0,40.3,0.374,8.3
2005-02-17 00:00:00,2.7,1196.0,1014.0,375.0,643.0,192.0,1101.0,1334.0,43.8,0.3945,11.0
2005-02-17 01:00:00,2.6,1107.0,874.0,326.0,721.0,187.0,984.0,1208.0,42.1,0.3883,7.4
2005-02-17 02:00:00,2.3,1102.0,897.0,326.0,715.0,173.0,1024.0,1196.0,42.1,0.3885,7.9
2005-02-17 03:00:00,1.0,993.0,688.0,227.2213290461751,847.0,130.10036819162974,874.0,931.0,42.9,0.39899999999999997,3.6
2005-02-17 04:00:00,0.6,912.0,559.0,72.0,1016.0,64.0,837.0,656.0,46.6,0.4298,1.7
2005-02-17 05:00:00,0.5,883.0,496.0,49.0,1140.0,46.0,804.0,478.0,45.0,0.4499,1.0
2005-02-17 06:00:00,0.5,893.0,507.0,59.0,1111.0,51.0,794.0,489.0,42.2,0.4224,1.1
2005-02-17 07:00:00,1.0,1033.0,711.0,220.0,893.0,115.0,935.0,893.0,43.8,0.423,4.0
2005-02-17 08:00:00,2.6,1222.0,966.0,602.0,636.0,238.0,1134.0,1322.0,44.6,0.4383,9.7
2005-02-17 09:00:00,2.7,1190.0,1000.0,485.0,624.0,202.0,1152.0,1280.0,42.1,0.444,10.6
2005-02-17 10:00:00,1.8,1035.0,783.0,295.0,794.0,167.0,969.0,943.0,36.7,0.4536,5.4
2005-02-17 11:00:00,1.2,990.0,705.0,217.0,873.0,139.0,913.0,772.0,41.4,0.4775,3.9
2005-02-17 12:00:00,1.3,1011.0,732.0,236.0,830.0,147.0,944.0,826.0,42.5,0.4787,4.4
2005-02-17 13:00:00,1.4,1041.0,763.0,196.0,790.0,130.0,1003.0,808.0,47.8,0.5238,5.0
2005-02-17 14:00:00,1.8,1086.0,850.0,233.0,723.0,143.0,1072.0,901.0,45.5,0.5208,6.8
2005-02-17 15:00:00,1.3,1021.0,755.0,207.0,807.0,143.0,980.0,763.0,46.1,0.5256,4.8
2005-02-17 16:00:00,1.4,1014.0,761.0,198.0,806.0,136.0,972.0,722.0,44.9,0.5173,5.0
2005-02-17 17:00:00,1.4,1023.0,771.0,212.0,807.0,143.0,982.0,735.0,42.3,0.4974,5.2
2005-02-17 18:00:00,2.4,1172.0,977.0,280.0,657.0,177.0,1160.0,1047.0,45.2,0.4977,10.0
2005-02-17 19:00:00,2.8,1172.0,1017.0,315.0,623.0,198.0,1185.0,1163.0,47.8,0.5013,11.1
2005-02-17 20:00:00,3.3,1219.0,1081.0,378.0,590.0,200.0,1246.0,1244.0,47.2,0.4871,12.9
2005-02-17 21:00:00,2.5,1106.0,891.0,320.0,708.0,191.0,1058.0,1025.0,46.9,0.4854,7.8
2005-02-17 22:00:00,2.1,1078.0,824.0,265.0,759.0,169.0,1016.0,982.0,48.2,0.4832,6.3
