Datetime,Volume,mom,mom1,mom2,mom3,ROC_5,ROC_10,ROC_15,ROC_20,EMA_10,EMA_20,EMA_50,EMA_200,DTB4WK,DTB3,DTB6,DGS5,DGS10,Oil,Gold,DAAA,DBAA,GBP,JPY,CAD,CNY,AAPL,AMZN,GE,JNJ,JPM,MSFT,WFC,XOM,FCHI,FTSE,GDAXI,GSPC,HSI,DJI,SSEC,RUT,NYSE,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,CTB3M,CTB6M,CTB1Y,AUD,Brent,CAC-F,copper-F,WIT-oil,DAX-F,DJI-F,EUR,FTSE-F,gold-F,HSI-F,KOSPI-F,NASDAQ-F,GAS-F,Nikkei-F,NZD,silver-F,RUSSELL-F,S&P-F,CHF,Dollar index-F,Dollar index,wheat-F,XAG,XAU,Close
2015-12-30,-0.0982601719,-0.0082400818,0.0132810626,-0.0014855926999999998,0.0005073511,1.2945173526,1.4111142527,-0.6353199244,-1.7543545668,5042.4663420000015,5039.42454129,5017.72377071,4927.62570523,0.08,0.21,0.46,1.8,2.31,-0.0340549102,-0.0094383702,4.03,5.54,-0.0048173664,0.001487337,-0.0043184108,-0.0006019726,-0.0130586539,-0.0070607724,-0.0073530049,-0.002403153,-0.0071567616,-0.0042439965000000005,-0.0072346173,-0.0132643121,-0.0051516427,-0.0064137078000000005,-0.0107853016,-0.0072172286,-0.0053395811,-0.006608625799999999,0.0025646941,-0.0093751119,-0.007836680799999999,2.23,2.1,1.85,0.13,0.38,1.51,3.23,5.08,5.33,5.46,-0.06,-0.009174311899999999,-0.0055248619,-0.14,-3.52,-0.53,0.56,-3.35,-0.68,-0.73,0.14,-0.43,-1.61,-0.63,-0.8,-0.95,-6.66,0.26,-0.39,-0.74,-1.43,-0.88,-0.43,0.18,0.17,-1.31,-0.57,-0.71,5065.850098
2016-01-05,-0.1311924703,-0.0023780245,-0.020833187,-0.0115360583,-0.0082400818,-2.9668785507999997,-0.6428882224,-0.852139309,-4.8779982969999995,4990.0047335,5011.08629436,5008.07856922,4927.80199724,0.2,0.2,0.48,1.73,2.25,-0.0228198859,-0.0048510049,4.02,5.5,-0.0015600095000000002,-0.0070151027,0.0050344405,0.0064315129,-0.025059317,-0.0050236457,0.0009769131,0.0041799262,0.0017290317999999999,0.0045620439,-0.0003780193,0.0085205785,0.0033565186,0.0071881533999999985,0.0025924376999999998,0.0020122261,-0.006489317099999999,0.0005668399,-0.0025929763,0.0016416319,0.0026495868,2.05,2.05,1.77,0.0,0.28,1.48,3.25,5.02,5.3,5.3,0.0,0.0196078431,0.0,-0.42,-2.15,0.33,0.82,-2.15,0.21,-0.02,-0.77,0.83,0.31,0.08,0.6,-0.46,-0.39,-0.11,-0.7,3.03,0.17,0.14,0.64,0.54,0.54,0.65,0.72,0.28,4891.430176
2016-01-06,0.1251647314,-0.0113812133,-0.0023780245,-0.020833187,-0.0115360583,-5.3285703854,-2.6798611789,-2.3518740945,-5.214821601000001,4961.96019396,4994.38852975,5001.32096909,4926.88615414,0.21,0.21,0.46,1.65,2.18,-0.0556018905,0.0133704735,3.94,5.44,-0.0027293547999999996,-0.0030552872,0.0035667382,-0.0019768903,-0.0195696818,-0.0017986304999999996,-0.0159401431,-0.005054539,-0.014435885800000001,-0.0181653046,-0.0190962,-0.0083205578,-0.0125968114,-0.0103956676,-0.0093190252,-0.013115396599999999,-0.0098123034,-0.014695226100000004,0.0225473442,-0.0144716931,-0.0159352667,1.97,1.97,1.72,0.0,0.25,1.5,3.26,4.98,5.23,5.23,-0.0408163265,-0.048076923099999995,-0.0462427746,-1.24,-6.01,-1.28,-0.38,-5.56,-0.65,-1.42,0.31,-0.99,1.25,-1.32,-0.4,-0.83,-2.49,-0.98,-0.98,-1.95,-1.51,-1.28,-0.11,-0.23,-0.22,0.27,0.21,1.56,4835.759765999999
2016-01-07,0.1770572991,-0.030259896499999998,-0.0113812133,-0.0023780245,-0.020833187,-7.4305381075,-6.2322103601,-6.1242772371,-8.018650342799999,4912.409281600001,4965.34487702,4989.0899576,4924.52340809,0.2,0.2,0.45,1.61,2.16,-0.0200176626,0.0136980026,3.95,5.44,-0.002998513,-0.0041308795,0.0059782609,0.0052514395,-0.042204569299999994,-0.039057964199999996,-0.0423140826,-0.0116545275,-0.0404394358,-0.0347826278,-0.028527351,-0.0160061699,-0.0171611758,-0.019643001599999998,-0.022926324100000003,-0.023700442999999998,-0.0308601377,-0.0232105954,-0.0704489591,-0.0272303235,-0.0220747983,1.96,1.96,1.71,0.0,0.25,1.49,3.28,4.99,5.24,5.24,-0.021276595699999998,-0.0303030303,-0.024242424199999998,-0.86,-1.4,-1.7,-3.12,-2.06,-2.4,-2.49,1.44,-1.95,1.45,-2.45,-1.25,-3.54,5.07,-2.86,-0.18,2.71,-3.06,-2.67,-1.4,-1.01,-0.97,1.24,2.14,1.35,4689.430176
2016-01-08,-0.10336168359999999,-0.0097667075,-0.030259896499999998,-0.0113812133,-0.0023780245,-7.2648387423,-7.972767735,-8.430073965,-7.5502695702999985,4863.54030004,4934.70535378,4975.54250369,4921.72844764,0.2,0.2,0.44,1.57,2.13,-0.0027035146000000004,-0.0040674289,3.95,5.44,-0.0002050589,-0.0090211617,0.0024453354,0.0055295034,0.0052877346999999995,-0.0014639833,-0.0179495346,-0.0106832996,-0.022399236800000003,0.0030669735,-0.0166666858,-0.0202020325,-0.015855352,-0.0070036102000000005,-0.0130773278,-0.010838374599999999,0.005919888000000001,-0.0101518955,0.0196512376,-0.017255789599999998,-0.012605709599999999,1.93,1.93,1.69,0.0,0.24,1.49,3.31,5.0,5.24,5.24,-0.0217391304,-0.0208333333,-0.024844720499999997,-0.83,-0.59,-1.59,0.1,-0.33,-1.14,-1.12,-0.04,-0.37,-0.89,0.25,0.56,-0.65,3.78,0.17,-1.22,-2.98,-1.57,-1.11,0.17,0.34,0.33,2.14,-2.52,-0.45,4643.629883
2016-01-11,0.0447231021,-0.0012144915,-0.0097667075,-0.030259896499999998,-0.0113812133,-5.4067867087,-8.131143787000001,-7.2874750919,-8.0706833327,4822.53119712,4906.44677094,4962.30515978,4918.90518184,0.19,0.21,0.47,1.58,2.17,-0.0536144578,-0.0009983210000000001,3.99,5.47,-0.0069720666,-0.0039135528,0.0058147780000000005,0.0005468714,0.0161922444,0.0176097557,0.0045693847,-0.006010635500000001,-0.0015274270999999999,-0.0005733422,0.0106940878,-0.013388672800000001,-0.0048501839,-0.0068669403,-0.0024640769,0.0008532723,-0.027633662200000002,0.0031884671000000004,-0.0532599052,-0.0041100432,-0.0001164237,1.98,1.96,1.7,0.02,0.28,1.48,3.3,5.0,5.26,5.28,0.0666666667,0.0,0.0063694268,0.62,-5.96,-0.47,-2.43,-5.28,-0.03,0.32,-0.66,-0.71,-0.12,-2.24,-0.88,0.27,-3.07,1.6,0.21,-0.65,0.46,0.14,0.69,0.18,0.18,-1.93,-0.65,-0.9,4637.990234000001
2016-01-12,-0.1018940994,0.0103341503,-0.0012144915,-0.0097667075,-0.030259896499999998,-4.2014348893,-7.0436619695000005,-4.8173125816,-5.0177721201,4797.69278346,4885.4442139,4951.46652301,4916.58692055,0.22,0.21,0.46,1.55,2.12,-0.031826861899999996,-0.0139450375,3.92,5.41,0.0013087816,0.0048684659000000005,0.002679075,-0.004099294,0.014513346299999999,0.0002428611,0.0020993352,0.0068668443,0.0022097059,0.0091778204,0.0253543821,0.0204911787,0.0153057598,0.0097756041,0.0163214481,0.0078027986,-0.0088865542,0.0071744296999999985,0.0020409632,0.0026873278999999996,0.005128161,1.9,1.91,1.66,-0.01,0.24,1.49,3.29,4.95,5.2,5.19,-0.0208333333,-0.0106382979,-0.018987341799999998,-0.14,-2.19,1.54,-0.76,-3.09,1.39,0.47,-0.03,0.76,-0.99,-1.22,-0.58,0.93,-5.8,-1.88,-0.34,-0.83,-0.12,0.56,0.02,0.24,0.25,2.61,-0.43,-0.66,4685.919922
2016-01-13,0.17962066989999995,-0.034114937000000005,0.0103341503,-0.0012144915,-0.0097667075,-6.404365022,-11.3916743094,-8.9125981089,-8.605616514600001,4748.30501538,4851.21715153,4934.78391657,4912.70108113,0.22,0.22,0.45,1.51,2.08,0.0,0.0025336282,3.89,5.36,-0.0074058184,0.0015299617,0.0023203488,0.00045735190000000003,-0.0257102844,-0.058392296600000004,-0.013966446,-0.0124185772,-0.027476238599999998,-0.021599091,-0.031736779,0.0059841093,0.0030122617,0.0053632537,-0.0024505432,-0.024965452599999997,0.0113191869,-0.022088016000000002,-0.0242366943,-0.033033359500000005,-0.0211234427,1.86,1.86,1.63,0.0,0.23,1.47,3.28,4.91,5.14,5.14,-0.021276595699999998,-0.0215053763,-0.025806451600000002,-0.43,-1.78,0.3,-0.15,0.13,-0.45,-1.88,0.18,0.29,0.18,1.83,1.78,-3.18,0.53,3.57,-0.37,2.95,-2.88,-2.26,0.4,-0.04,-0.04,-0.73,2.46,0.59,4526.060059
2016-01-14,0.012774356499999999,0.0196506321,-0.034114937000000005,0.0103341503,-0.0012144915,-1.5871901959999999,-8.8997915311,-7.7204835242,-7.6142635051999985,4724.06773986,4828.72027995,4922.24337083,4909.73888131,0.22,0.25,0.42,1.52,2.1,0.0262984878,0.0002297477,3.96,5.46,-0.0019589561,-0.0034371466999999997,0.0067344791,0.0004419048,0.0218708083,0.0192330865,0.029036791800000007,0.0192743976,0.014998273500000001,0.0284663445,0.0182987935,0.0458691462,-0.0179988354,-0.0071799706,-0.0167413348,0.0166959056,-0.0058927216,0.0140941037,0.0196813339,0.015323891499999999,0.0151819754,1.88,1.85,1.68,0.03,0.2,1.5,3.36,5.04,5.21,5.24,-0.0652173913,-0.010989011000000002,0.0066225166,0.42,2.38,-1.79,1.08,2.36,-1.33,1.4,-0.11,-0.26,-1.25,-1.24,-0.6,1.96,-5.73,-2.2,-0.63,-2.81,1.35,1.75,-0.11,0.18,0.16,-1.88,-2.05,-1.42,4615.0
2016-01-15,0.0986412323,-0.0274279692,0.0196506321,-0.034114937000000005,0.0103341503,-3.342427474,-10.3644442503,-11.0487112297,-11.4907323307,4681.22268206,4796.31072205,4905.23068656,4905.54665286,0.19,0.23,0.36,1.46,2.03,-0.0566944266,0.004915472299999999,3.99,5.41,0.0013270424,0.006625505500000001,-0.000445962,0.0022542419,-0.024015274,-0.0384823052,-0.0196145568,-0.0191121349,-0.019931271100000002,-0.0399171335,-0.0359399494,-0.0194641171,-0.02381929,-0.0192795264,-0.0254161299,-0.021599098100000002,-0.0149686878,-0.023870110400000002,-0.0354692179,-0.017500826,-0.0227949932,1.84,1.8,1.67,0.04,0.17,1.42,3.38,5.05,5.18,5.22,-0.1395348837,-0.055555555599999994,-0.0394736842,-1.66,-6.74,-2.55,-1.57,-5.71,-3.14,-2.27,0.48,-2.4,1.64,-1.73,-1.74,-2.74,-1.82,-0.92,-0.11,1.08,-1.43,-2.06,-0.26,-0.14,-0.13,0.96,0.58,1.03,4488.419922
2016-01-19,-0.1504560726,-0.0025554042000000003,-0.0274279692,0.0196506321,-0.034114937000000005,-3.4721944393,-8.691247000499999,-11.321009103900002,-10.5066342263,4644.08222987,4765.89543376,4888.43537316,4901.28201149,0.2,0.26,0.37,1.49,2.06,-0.0332767402,-0.0068571429,4.0,5.41,-0.0120578633,-0.006928758,0.0139355576,-0.0017172729999999998,-0.0048388038,0.0075414554,0.0,0.0051546392,-0.0005259993,-0.0084330454,-0.0124948996,-0.0152101053,0.014749940100000001,0.0125255777,0.0124606675,0.0005318216,0.0058932622999999995,0.0017475176999999999,0.0368046012,-0.0127515345,0.0002279789,1.86,1.8,1.69,0.06,0.17,1.41,3.35,5.04,5.15,5.21,0.0,0.0352941176,0.0205479452,0.61,0.74,1.96,0.53,-5.21,1.38,-0.07,0.16,1.53,0.13,1.82,0.59,0.15,-0.64,1.19,-0.65,1.51,-1.57,-0.07,-0.19,0.02,0.03,0.21,0.43,-0.16,4476.950195
2016-01-20,0.33809275229999997,-0.0011749637,-0.0025554042000000003,-0.0274279692,0.0196506321,-4.5717806656,-8.581135167000001,-11.2934218591,-9.168856282,4612.73817735,4737.87586302,4872.09241504,4897.00746353,0.26,0.26,0.34,1.44,2.01,-0.0628731999,0.014269275,4.05,5.41,-0.0049638185,0.0015419392,0.0012857094,-4.56697468374e-05,0.0013448892000000002,-0.0047172401,-0.0171990172,-0.0179487179,-0.026311174399999998,0.0045490504999999995,-0.0070524789,-0.04214662190000002,-0.0344804808,-0.034576591600000005,-0.0282040968,-0.0116938552,-0.038170554,-0.0155643727,-0.0103216808,0.0044628977,-0.0155777722,1.75,1.75,1.67,0.0,0.08,1.36,3.4,5.07,5.15,5.15,-0.0540540541,-0.034090909100000004,-0.033557047,0.0,-3.06,-3.45,-0.91,-6.71,-3.08,-1.23,-0.16,-3.63,1.58,-3.94,-2.95,-0.28,1.29,-4.34,0.33,0.35,0.85,-0.96,0.12,0.13,0.1,-0.58,1.0,1.28,4471.689941
2016-01-21,-0.2360640798,8.27691554835e-05,-0.0011749637,-0.0025554042000000003,-0.0274279692,-1.1930906638,-7.5210458046,-12.4488519706,-9.9993533967,4587.16033765,4712.56007216,4856.40487167,4892.77913114,0.27,0.28,0.37,1.44,2.02,0.10757121439999999,-0.0047651464,4.06,5.47,0.0011359157000000002,-0.0036660484999999996,-0.0060563612,-3.0447888439e-05,-0.0050624857,0.0056841035,0.021071428599999997,0.0019843551,-0.0046838049,-0.0061035833,0.0029245665999999997,0.012571713600000001,0.0197456219,0.0176606926,0.0194343602,0.0051954383,-0.0182222233,0.007353419399999998,-0.0323218158,-0.0019713312,0.0076151238,1.75,1.74,1.65,0.01,0.1,1.41,3.45,5.1,5.19,5.2,0.0857142857,-0.0117647059,0.0,1.32,4.91,1.98,1.89,11.22,2.27,0.45,-0.16,1.91,-0.72,-0.51,0.54,-0.07,0.94,-1.96,1.52,-0.47,-0.62,0.32,0.28,-0.04,-0.03,0.8,-0.49,0.05,4472.060059
2016-01-22,-0.1202778061,0.02663652,8.27691554835e-05,-0.0011749637,-0.0025554042000000003,-0.5161391983,-2.0951372834999997,-9.3699954167,-8.1967742807,4587.89121735,4701.00008205,4846.00390321,4889.77814652,0.25,0.3,0.4,1.49,2.07,0.08527918779999999,-0.0002279982,4.02,5.49,0.0019917597,0.0067444207,-0.014107081200000001,0.0002435905,0.0531671323,0.0371465067,-0.0122420427,0.008442755699999999,0.0307692489,0.0358558043,0.0210373264,0.0333333612,0.030974239700000007,0.0218573902,0.0199202566,0.0202837009,0.029034354900000007,0.0132742133,0.012525708799999999,0.0233821419,0.02171336,1.82,1.77,1.67,0.05,0.15,1.47,3.42,5.09,5.19,5.24,0.0789473684,0.0476190476,0.0347222222,0.07,10.02,3.1,0.25,9.01,2.33,1.37,-0.71,2.57,-0.17,1.81,2.13,2.84,0.05,5.44,-0.54,-0.36,2.37,2.06,0.86,0.52,0.51,0.0,-0.43,-0.3,4591.180176
2016-01-25,-0.0577985827,-0.0158325178,0.02663652,8.27691554835e-05,-0.0011749637,0.66995318,-2.6948669931,-9.7639279941,-10.4527792419,4575.27285674,4683.61819176,4833.16022991,4886.08373943,0.24,0.31,0.42,1.47,2.03,-0.0548799501,0.0094412771,4.04,5.47,0.0023385474,0.005495022,-0.009123525,-0.00013698629999999999,-0.0195227375,0.0002515577,-0.0070821176,-0.0036175504,-0.0226514658,-0.0095620576,-0.027743777999999997,-0.0338252188,-0.0058477464,-0.0038983051,-0.0029421245,-0.0156379819,0.013607123799999999,-0.0129424869,0.0075269720999999986,-0.022818547400000003,-0.0173885101,1.79,1.72,1.61,0.07,0.18,1.43,3.44,5.05,5.16,5.23,0.0243902439,0.0,-0.013422818799999998,-0.69,-5.22,-0.58,-0.1,-5.75,-0.58,-1.21,0.48,-0.64,0.82,0.77,0.65,-1.43,0.89,1.84,-0.63,1.35,-2.0,-1.53,-0.32,-0.24,-0.21,1.21,1.5,0.89,4518.490234000001
2016-01-26,-0.0235105083,0.0108840974,-0.0158325178,0.02663652,8.27691554835e-05,2.0263733803,-1.5161806828,-6.8409907359,-9.5240416385,4573.89050497,4672.5754994,4822.74884528,4882.91544273,0.29,0.31,0.44,1.45,2.01,-0.025404157000000004,0.0063256823,4.03,5.47,-0.0011963492,-0.0029012077,0.0109896327,4.56683563959e-05,0.0055309331000000005,0.0079123779,0.0096290296,0.0495850405,0.0255120733,0.0073372657,0.012589131299999999,0.0367666111,0.0105489443,0.005870342,0.0088946458,0.0141443357,-0.0247847135,0.0177530275,-0.0642263143,0.0206542969,0.0179337464,1.72,1.7,1.57,0.02,0.15,1.44,3.46,5.03,5.16,5.18,0.0714285714,-0.034090909100000004,-0.0136054422,0.72,4.26,1.09,1.9,3.66,1.02,1.61,0.2,0.76,1.4,-1.75,-1.47,0.96,1.02,-3.03,0.71,2.13,1.96,1.38,0.41,-0.28,-4.28,0.83,1.83,1.13,4567.669922
2016-01-27,0.0679039764,-0.0217835355,0.0108840974,-0.0158325178,0.02663652,-0.07871786830000001,-4.6468997257,-8.6530981486,-11.3632497865,4554.66858079,4653.10830156,4808.84378947,4878.78862163,0.27,0.32,0.42,1.43,2.02,0.0941096818,0.0023796695000000002,4.07,5.48,0.0070280187,0.0012856515,-0.0124510353,0.0004718848000000001,-0.065706572,-0.0297713497,-0.0109501593,0.0096857482,-0.0007007883,-0.0182096423,0.0064235809,-0.0183832602,0.0054052859,0.0133468497,0.0059118183,-0.010863483899999998,0.0101612037,-0.013779138500000001,-0.005173789,-0.014951296599999999,-0.0058680063,1.75,1.7,1.6,0.05,0.15,1.41,3.46,5.06,5.16,5.21,-0.044444444400000005,-0.0117647059,-0.013793103400000001,0.3,4.09,0.54,1.43,2.7,0.22,-1.34,0.2,0.83,-0.5,0.58,1.38,-2.36,0.41,3.06,-1.03,-0.58,-1.54,-1.11,-0.19,-0.18,3.98,-1.8,-0.14,0.45,4468.169922
2016-01-28,0.0976504341,0.008618798,-0.0217835355,0.0108840974,-0.0158325178,0.7741424879000001,-0.4281843976,-6.8051269278,-11.771081335,4545.94341629,4639.16276579,4796.994236,4875.08605003,0.25,0.34,0.44,1.4,2.0,0.0275371287,-0.0020156775,4.07,5.48,-0.0065550729,0.0007349721000000001,-0.0016432923,-0.0007151008,0.007171890500000002,0.0891403139,0.0074999643,0.0010766738,0.0042075385,0.0163998435,0.007206053100000002,0.022579319700000003,-0.013286512700000001,-0.009782334699999999,-0.0244140123,0.005528577099999999,0.0075255867000000014,0.0078509832,-0.029206916099999997,0.0005185939,0.002561375,1.75,1.66,1.56,0.09,0.19,1.41,3.48,5.04,5.14,5.23,0.0465116279,-0.0119047619,-0.020979021,0.84,2.39,-1.31,-0.68,2.85,-2.37,0.76,0.42,-0.59,-0.04,0.45,0.02,0.65,-0.32,-0.64,0.75,-1.68,-0.13,0.31,-0.15,-0.41,-0.39,-0.89,-1.59,-0.93,4506.680176
2016-01-29,0.1271320366,0.0238024477,0.008618798,-0.0217835355,0.0108840974,0.4959513268,-0.022747670600000002,-1.6095768178,-8.9205147065,4558.30828514,4636.76156857,4789.81603831,4872.48768332,0.21,0.32,0.42,1.33,1.94,0.013550135500000001,-0.0019748654000000003,4.05,5.42,0.0079282367,0.0039082359,-0.0042923631,-0.0003958708,0.034541398,-0.0760997526,0.031549132599999995,0.0212183931,0.038757001400000005,0.0582020542,0.0267784557,0.0111702821,0.0219473274,0.025624600499999997,0.016444735800000002,0.0247602175,0.025384643199999998,0.024683884700000002,0.0308545452,0.0320053269,0.0249963188,1.73,1.62,1.52,0.11,0.21,1.37,3.48,5.0,5.1,5.21,-0.044444444400000005,-0.0843373494,-0.05,0.0,2.51,2.2,0.73,1.2,1.38,2.4,-0.93,2.19,0.07,3.29,0.56,2.63,5.32,3.4,0.05,0.09,3.43,2.62,0.95,1.13,1.12,1.54,0.07,0.26,4613.950195
2016-02-01,-0.24229145579999997,0.0013914155,0.0238024477,0.008618798,-0.0217835355,2.2547328361,2.9397916704,-0.5008962081,-7.7293456486,4569.59225457,4635.20047794,4783.17110022,4869.97905082,0.17,0.35,0.46,1.38,1.97,-0.0606060606,0.0132218025,4.08,5.46,-0.0080775433,0.0202639872,-0.0043821209000000005,0.0001370865,-0.009348634,-0.0207666133,-0.0158075945,-0.0006702317,-0.010756285700000002,-0.006897821700000001,-0.0057734621,-0.0200384976,-0.005589728299999999,-0.0038955434999999997,-0.0041059415999999994,-0.0004432364,-0.0044509926,-0.0010397656,-0.0178061412,-0.0028878190000000002,-0.0016620226000000002,1.8,1.62,1.51,0.18,0.29,1.38,3.49,5.0,5.11,5.29,0.0930232558,0.0657894737,0.037593985,0.41,-1.44,-0.45,-0.63,-5.95,-0.17,-0.1,0.47,-0.07,1.03,-1.29,0.52,0.67,-6.35,1.3,0.99,0.55,-0.57,0.06,-0.33,-0.62,-0.6,-0.78,0.56,0.97,4620.370117
2016-02-02,0.10176772519999999,-0.0223834713,0.0013914155,0.0238024477,0.008618798,-1.1104070098,0.8934653784000001,-2.6097519161,-7.875434905,4560.02097101,4623.93854624,4772.73106472,4866.46632588,0.26,0.34,0.46,1.28,1.87,-0.0543959519,0.0017754106,4.01,5.36,0.012768469499999999,-0.0041206528,-0.0016317417000000002,0.000350284,-0.0202218915,-0.0395087456,-0.013966446,-0.009198035600000001,-0.031090757200000006,-0.031255694199999996,-0.0222266124,-0.022283457599999997,-0.024665688199999997,-0.0227884186,-0.0181227732,-0.018743091,-0.0075864436,-0.0179729114,0.0225806473,-0.022811135,-0.0210997909,1.61,1.53,1.41,0.08,0.2,1.35,3.49,4.9,5.02,5.1,0.0,-0.0740740741,-0.07246376809999999,-1.05,-4.44,-2.46,0.05,-5.5,-1.82,-1.52,0.28,-2.34,-0.05,-0.14,-0.69,-2.32,-5.9,-0.5,-0.5,-0.37,-1.84,-1.75,-0.12,-0.14,-0.14,-0.05,-0.21,0.02,4516.950195
2016-02-03,0.1285981018,-0.0028138369,-0.0223834713,0.0013914155,0.0238024477,0.8072726112,0.727919275,-3.8771402633,-7.915679628799999,4549.87901883,4612.53870698,4762.20201254,4862.86208616,0.27,0.33,0.45,1.27,1.88,0.07993311040000001,0.0031014621,4.06,5.4,-0.0012967903,-0.0081429413,0.0078853047,0.0002131417,0.0197924951,-0.0380908711,0.015226628899999999,0.00705923,0.0066631774,-0.015849056599999998,-0.025189513599999998,0.0521518596,-0.013312418999999999,-0.014336356299999999,-0.0152613626,0.0049920389,-0.0234099732,0.0113362221,-0.0037544044,0.001447168,0.008650051899999999,1.61,1.55,1.43,0.06,0.18,1.34,3.52,4.95,5.07,5.13,-0.021276595699999998,-0.04,-0.0078125,1.83,7.09,-1.32,1.95,8.03,-1.33,1.07,1.69,-1.29,1.24,-2.39,-1.29,-0.49,0.64,-3.49,2.35,3.11,0.02,0.58,-1.41,-1.61,-1.6,0.95,2.59,1.22,4504.240234000001
2016-02-04,-0.10755862279999999,0.0011810704,-0.0028138369,-0.0223834713,0.0013914155,0.0639025377,0.8385397223000001,-0.36455548060000004,-6.7455730389,4542.54829886,4602.73121669,4752.29448495,4859.34664311,0.24,0.29,0.42,1.25,1.87,-0.0204397646,0.021510600699999997,4.0,5.4,0.0122518776,-0.014484047199999999,-0.0189046942,-0.00042619260000000003,0.0025947069,0.0097727285,0.0177886292,-0.0023045611999999997,0.0172444173,-0.0030674847,0.0136555048,0.0172018215,0.0003713837,0.010570267099999999,-0.0043943562,0.0015267326,0.0100834107,0.00489206,0.015250861999999999,0.0044442146,0.0041178246,1.63,1.58,1.45,0.05,0.18,1.4,3.53,4.98,5.11,5.16,-0.0652173913,-0.027777777799999997,-0.0157480315,0.47,-1.66,0.02,1.72,-1.73,-0.43,0.4,0.94,1.11,1.43,0.94,2.05,-0.38,-3.24,-0.52,0.84,0.79,0.25,-0.04,-1.09,-0.83,-0.84,-1.51,1.36,1.12,4509.560059
2016-02-05,0.1310127991,-0.0324687819,0.0011810704,-0.0028138369,-0.0223834713,-5.4359073549,-4.9669154827,-5.457418483200001,-6.9579890681,4509.92863307,4579.91301863,4737.03353013,4854.40926494,0.22,0.29,0.44,1.25,1.86,-0.024343977200000002,-0.0051887404,3.98,5.38,-0.0003201753,-0.0106163729,-0.0028272752000000003,-0.0018577736999999999,-0.0267080854,-0.0636445089,-0.021932796400000003,-0.0323387963,-0.011130170900000002,-0.0353846154,-0.0080828808,0.0031316546999999996,-0.006588546,-0.0085949191,-0.011404851799999999,-0.0184812461,0.0054777452,-0.0128900386,-0.0063037977000000005,-0.0287448473,-0.0151011975,1.64,1.57,1.42,0.07,0.22,1.4,3.52,4.94,5.09,5.16,0.0465116279,0.0571428571,0.0,-1.82,-1.16,-0.65,-1.32,-2.62,-1.36,-1.21,-0.44,-0.98,0.91,0.82,0.17,-3.22,4.61,-2.05,-1.37,-0.49,-2.45,-1.7,-0.23,0.58,0.58,-1.27,0.81,1.55,4363.1401369999985
2016-02-17,0.084290247,0.022114739300000002,0.0226974002,0.0165625907,-0.0039102717,6.2149267596,0.3787923989,-0.7358207483,1.2756421562,4411.2643912,4469.8115918,4642.74388879,4820.03659617,0.28,0.3,0.42,1.26,1.81,0.0561101549,0.00041339400000000003,4.05,5.43,-0.0107419349,-0.0021168017,0.0031327097,0.0031913909999999996,0.015314611100000004,0.024947228199999998,0.0166319814,0.0017591869000000001,0.007197978000000002,0.0260324525,-0.002280286,0.009603533499999999,0.0298759942,0.0286751739,0.0265021001,0.0164804391,-0.0103288849,0.0158936406,0.0108464923,0.015394674799999999,0.016734304499999998,1.53,1.51,1.39,0.02,0.14,1.38,3.62,5.01,5.13,5.15,0.0238095238,0.0,0.0243902439,1.03,7.21,2.99,1.22,5.58,2.98,1.75,-0.14,2.95,-0.48,-1.18,0.19,2.54,2.05,-1.87,0.82,1.42,1.85,1.8,0.37,-0.08,-0.08,0.97,0.39,0.73,4534.060059
2016-02-18,-0.148303461,-0.010260124300000001,0.022114739300000002,0.0226974002,0.0165625907,4.7611980238,-0.3707660811,0.4335134370000001,0.3544543161,4425.1326908,4471.50001534,4636.65746331,4816.72817271,0.28,0.3,0.44,1.21,1.75,0.0029335071999999998,8.26446280991e-05,4.01,5.37,-0.0015569179999999998,0.0017531294000000001,-0.0135447018,0.0017519864000000002,-0.018956389599999998,-0.017037963700000002,-0.0088616224,0.0169755902,-0.0163348477,-0.0043876194,-0.0083108455,0.005487768299999999,0.0014856727,-0.009667812,0.0092169939,-0.0046657135999999995,0.0231714516,-0.0024553791,-0.0015501573999999998,-0.0063493151,-0.0028639321999999997,1.47,1.45,1.31,0.02,0.16,1.36,3.62,4.93,5.07,5.09,0.0465116279,-0.0405405405,-0.039682539700000005,-0.39,-0.64,0.15,-0.14,0.36,0.85,-0.13,-0.19,-0.47,2.12,1.99,0.9,-0.99,-4.63,3.18,0.15,-0.74,-0.49,-0.33,0.05,0.17,0.17,-1.39,0.78,1.92,4487.540039
